,playerName,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos
1812,Micheal Williams,7,0,2,0,0,1,1,0,0,0,1,0,0,0,1,2,G
1813,Deonte Burton,7,1,2,0,1,0,0,0,1,1,0,0,0,0,0,2,G
1814,Reece Gaines,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1815,Rayjon Tucker,7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,F
1816,Paul Watson,7,0,2,0,1,0,0,0,1,1,0,0,0,0,0,2,G
1817,Joe Young,7,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3,G
1818,Johnathan Motley,7,1,3,0,0,0,1,0,1,2,0,0,0,0,1,4,F
1819,Damien Inglis,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,F
1820,Chris Silva,7,1,1,0,0,0,1,1,1,2,0,0,0,0,1,3,F
1821,Alex Acker,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1822,Darington Hobson,7,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,G
1823,Nick Johnson,7,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,G
1824,Derrick Dial,7,1,3,0,0,0,0,0,1,1,0,0,0,0,0,3,G
1825,Joe Chealey,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,G
1826,Andre Brown,7,1,2,0,0,0,0,0,1,2,0,0,0,0,0,2,F
1827,Tyshawn Taylor,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1828,A.J. Hammons,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,C
1829,Ángel Delgado,7,0,2,0,0,0,1,1,1,2,0,0,0,0,1,1,C
1830,Pops Mensah-Bonsu,7,1,2,0,0,0,1,1,1,2,0,0,0,0,1,2,F
1831,Donny Marshall,7,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,F
1832,Juwan Morgan,7,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,F
1833,Amir Coffey,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1834,Desmon Farmer,7,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,G
1835,D.J. Strawberry,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,G
1836,Alando Tucker,7,1,3,0,0,0,1,0,0,0,0,0,0,0,0,4,F
1837,Darius Washington,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,G
1838,Donell Taylor,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,G
1839,Wenyen Gabriel,7,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,F
1840,Awvee Storey,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,G-F
1841,Jason Sasser,6,1,2,0,0,0,0,0,0,1,0,0,0,0,1,2,F
1842,Josh Davis,6,0,2,0,1,0,0,0,0,1,0,0,0,0,1,2,F
1843,Priest Lauderdale,6,1,2,0,0,0,1,0,1,1,0,0,0,1,1,3,C
1844,Justin Harper,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,F
1845,Paul Shirley,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,F-C
1846,Willie Warren,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,G
1847,Thomas Gardner,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2,G
1848,Herb Williams,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,C-F
1849,Tibor Pleiß,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,C
1850,Lavor Postell,6,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,G
1851,William Howard,6,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,F
1852,Will Conroy,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,G
1853,Quinndary Weatherspoon,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,G
1854,John Coker,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,C
1855,Ben Hansbrough,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1856,John Holland,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,G-F
1857,J.R. Giddens,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,G
1858,Noel Felix,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,F
1859,Boniface N'Dong,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,C
1860,Darnell Jackson,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,F
1861,Tamar Slay,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1862,Ennis Whatley,6,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,G
1863,John Edwards,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,C
1864,DeMarco Johnson,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,F
1865,Oshae Brissett,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
1866,Terance Mann,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,G-F
1867,Stephen Howard,6,1,2,0,0,0,1,0,0,1,0,0,0,0,1,3,F
1868,Maalik Wayns,6,0,3,0,1,0,0,0,0,0,1,0,0,0,1,2,G
1869,Naz Mitrou-Long,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,G
1870,Leon Smith,6,0,1,0,0,0,1,0,1,2,0,0,0,0,0,2,C
1871,Dean Oliver,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,G
1872,Yinka Dare,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,C
1873,Horace Jenkins,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1874,Hassan Adams,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,G
1875,Ernest Brown,6,0,2,0,0,0,1,0,1,2,0,0,0,1,1,1,C
1876,Patrick Christopher,6,0,3,0,1,0,0,0,1,1,0,0,0,0,1,1,G-F
1877,Makhtar N'Diaye,6,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,F
1878,Yante Maten,6,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,F
1879,Solomon Alabi,6,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,C
1880,Kebu Stewart,6,0,1,0,0,1,1,0,1,2,0,0,0,0,0,2,F
1881,Mustafa Shakur,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,G
1882,Paul Grant,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,C
1883,Justin James,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1884,Eric Leckner,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,C-F
1885,Eddie Basden,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,G
1886,Alton Ford,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,F
1887,James Michael McAdoo,6,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,F
1888,Antonio Harvey,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,F-C
1889,Mark Bradtke,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,C-F
1890,Jared Cunningham,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,G
1891,Greg Graham,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,G
1892,Arvydas Macijauskas,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1893,Devon Hall,6,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,G
1894,Toure' Murry,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G-F
1895,God Shammgod,6,0,2,0,0,1,1,0,0,0,1,0,0,1,1,3,G
1896,Dexter Pittman,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,C
1897,Kyle Alexander,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,F
1898,Melvin Sanders,6,1,2,0,0,0,0,0,1,1,0,0,0,0,1,2,G-F
1899,Craig Brackins,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,F
1900,Vic Law,6,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,F
1901,Anthony Bowie,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,G-F
1902,Robert Archibald,6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,F
1903,Trey Johnson,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,G
1904,Chris Owens,6,2,3,0,0,0,0,1,0,1,0,0,0,1,0,4,F
1905,Donnie Boyce,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,G
1906,Joe Crispin,6,1,3,0,1,0,0,0,0,0,1,0,0,0,0,3,G
1907,Andrae Patterson,6,1,2,0,0,0,0,0,0,1,0,0,0,0,1,2,F
1908,George Zídek,6,0,2,0,0,0,1,0,1,1,0,0,0,0,1,2,C
1909,Khyri Thomas,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,G
1910,Gerald Brown,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1911,Scott Brooks,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1912,Dwayne Jones,6,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,F-C
1913,Jacob Wiley,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,F
1914,Ha Seung-Jin,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,C
1915,Marial Shayok,6,0,3,0,1,0,1,0,1,1,0,0,0,0,1,2,G
1916,Mario Bennett,6,1,2,0,0,0,0,1,1,2,0,0,0,0,1,3,F
1917,Julyan Stone,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,G
1918,Arinze Onuaku,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,C
1919,Randolph Childress,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1920,Marcus Vinicius,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,F
1921,Harold Jamison,6,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,F
1922,Hamed Haddadi,6,0,1,0,0,0,0,0,1,2,0,0,0,0,1,2,C
1923,Sean Higgins,6,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,G-F
1924,Gabe Pruitt,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1925,Tom Chambers,6,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,F-C
1926,Jamaal Franklin,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,G
1927,Viacheslav Kravtsov,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,C
1928,Adonis Thomas,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,F
1929,Louis King,5,0,2,0,1,0,0,0,0,1,0,0,0,0,1,2,F
1930,Tim Young,5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,C
1931,Andreas Glyniadakis,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,C
1932,Jerel McNeal,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1933,Troy Bell,5,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,G
1934,Tim James,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
1935,Tim Kempton,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C
1936,Ignas Brazdeikis,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,F
1937,Josh Reaves,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,G
1938,Vernon Macklin,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,F
1939,Zhou Qi,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F-C
1940,Lou Roe,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,F
1941,George King,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,G
1942,George King,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,G-F
1943,Bob McCann,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,F
1944,Aaron Jackson,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1945,Thanasis Antetokounmpo,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,F
1946,Etdrick Bohannon,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,F
1947,Tornike Shengelia,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,F
1948,Adam Harrington,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1949,Guerschon Yabusele,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,F
1950,Antonius Cleveland,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,G
1951,Keith Appling,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,G
1952,Grant Jerrett,5,0,3,0,1,0,0,0,0,1,0,0,0,0,1,2,F
1953,Tony Bobbitt,5,1,2,0,1,0,0,0,1,1,0,0,0,0,0,2,G
1954,Fab Melo,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,C
1955,Litterial Green,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,G
1956,Alize Johnson,5,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,F
1957,Kevin Salvadori,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,C
1958,Kalin Lucas,5,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,G
1959,Aaron Miles,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,G
1960,Vincent Poirier,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,C
1961,Alvin Sims,5,1,2,0,0,0,1,0,0,1,1,0,0,1,0,2,G
1962,J.P. Macura,5,1,3,0,1,0,0,0,1,1,0,0,0,0,0,2,G
1963,Victor Alexander,5,1,3,0,0,0,0,0,1,1,0,0,0,0,0,2,C-F
1964,Jarell Eddie,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,G-F
1965,David Stockton,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,G
1966,Igor Rakočević,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1967,Malcolm Miller,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,F
1968,Melvin Frazier,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1969,Carrick Felix,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1970,Derrick Alston,5,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,F
1971,Shayne Whittington,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,F-C
1972,Shawnelle Scott,5,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1,C
1973,Dontae' Jones,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2,F
1974,Jalen Lecque,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1975,John Salley,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,F-C
1976,Elias Harris,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
1977,D.J. Mbenga,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,C
1978,Matt Steigenga,5,0,2,0,1,0,1,0,1,1,1,0,0,1,0,1,F
1979,Randolph Morris,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,C
1980,Devin Gray,5,0,2,0,0,0,1,0,0,1,0,0,0,0,1,2,F
1981,Ratko Varda,5,2,3,0,0,1,1,0,1,1,0,0,0,1,3,5,C
1982,Maurice Ager,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1983,Shane Heal,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,G
1984,Mike Hall,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,F
1985,Shane Edwards,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
1986,C.J. Wilcox,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1987,Marcus Paige,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,G
1988,Dexter Boney,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,G
1989,Dijon Thompson,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,G-F
1990,Marcus Landry,5,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,F
1991,Marcus Derrickson,5,1,3,0,1,0,0,0,0,1,0,0,0,0,0,4,F
1992,Dionte Christmas,5,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,G
1993,James Augustine,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
1994,Marcus Georges-Hunt,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
1995,Ruben Boumtje-Boumtje,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C
1996,Dean Wade,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,F
1997,Norm Richardson,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
1998,Cedric Jackson,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,G
1999,Rubén Garcés,5,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1,F
2000,Olumide Oyedeji,5,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1,C
2001,Stephen Zimmerman,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,C
2002,Nemanja Nedović,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2003,Brandon Armstrong,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
2004,Darrin Hancock,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G-F
2005,Patrick O'Bryant,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,C
2006,Elmore Spencer,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,C
2007,Damir Markota,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,C
2008,Soumaila Samake,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,C
2009,Mouhamed Sene,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,C-F
2010,Dwayne Schintzius,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,C
2011,Martin Lewis,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,F
2012,Kirk Penney,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,G
2013,Chris King,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,F
2014,Trevor Winter,4,0,0,0,0,0,0,1,2,3,0,0,0,0,5,0,C
2015,Robert Werdann,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,C
2016,Cheikh Samb,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,C
2017,Russ Smith,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2018,Amile Jefferson,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
2019,Kosta Perović,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,C
2020,Andre Dawkins,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,G
2021,Jarnell Stokes,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,F-C
2022,Trey Thompkins,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,F
2023,Kirk Haston,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,F
2024,Andre Emmett,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,F
2025,Roger Powell,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,F
2026,Chimezie Metu,4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,F
2027,Matt Mooney,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,G
2028,James Cotton,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,G
2029,Andy Rautins,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,G
2030,Korleone Young,4,1,3,0,1,0,0,0,0,1,0,0,0,0,1,4,F
2031,Jonathan Kerner,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,C
2032,Tyler Honeycutt,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
2033,Devin Green,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,G
2034,Mfiondu Kabengele,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,F
2035,Othello Hunter,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
2036,Yaroslav Korolev,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,F
2037,Dell Demps,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,G
2038,Pape Sy,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,F
2039,Horacio Llamas,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,C
2040,Yuta Tabuse,4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,G
2041,Ndudi Ebi,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,F
2042,KZ Okpala,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
2043,Alvin Jones,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,C
2044,Zoran Dragić,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G-F
2045,David Wood,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,F
2046,Jason Lawson,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,C
2047,Justin Robinson,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2048,Nigel Williams-Goss,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2049,Justin Patton,4,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,C
2050,Demetrius Jackson,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2051,Pavel Podkolzin,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,C
2052,Dakari Johnson,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,C
2053,Pepe Sánchez,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,G
2054,Adonis Jordan,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,G
2055,Keith Langford,4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,G
2056,Derrick Caracter,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,F
2057,Mirsad Türkcan,4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,F
2058,Joel Bolomboy,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
2059,D.J. Stephens,4,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,G-F
2060,Hamady N'Diaye,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C
2061,Courtney Sims,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,C
2062,Marko Milič,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,G-F
2063,Kevin Hervey,4,0,2,0,2,0,0,0,1,1,0,0,0,0,0,1,F
2064,Dewan Hernandez,4,0,2,0,0,0,0,0,1,2,0,0,0,0,1,2,F
2065,Michael McDonald,4,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,C
2066,Cliff Alexander,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,F
2067,Kris Joseph,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,F
2068,James Collins,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,G
2069,Travis Leslie,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2070,Cameron Bairstow,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F-C
2071,LaSalle Thompson,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,C-F
2072,Ben Moore,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,F
2073,Jordan Loyd,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,G
2074,Tim Breaux,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,F
2075,Jordan Bone,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,G
2076,James Lang,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,C
2077,Lari Ketner,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F-C
2078,Earl Cureton,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,F-C
2079,Tariq Owens,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
2080,Scotty Hopson,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,G
2081,Brian Bowen,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,F
2082,Tim Quarterman,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2083,Mario West,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
2084,Ashraf Amaya,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,F
2085,Marcus Cousin,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C
2086,London Perrantes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
2087,Jimmy Carruth,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,C-F
2088,Luis Flores,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,G
2089,Brice Johnson,4,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,F
2090,Ed Stokes,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,C
2091,Mangok Mathiang,4,1,1,0,0,0,0,0,1,2,0,0,0,0,1,2,C-F
2092,Joseph Forte,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2093,Jeremy Richardson,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,G-F
2094,Bruno Šundov,4,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,C
2095,Jordan Sibert,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,G
2096,Fred Vinson,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2097,Sharrod Ford,4,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,F
2098,Branden Dawson,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
2099,Garret Siler,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,C
2100,Cezary Trybański,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C
2101,Michael Gbinije,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,G
2102,Tito Maddox,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2103,Lance Allred,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,C
2104,Terrance Roberson,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,F
2105,Larry Krystkowiak,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,F-C
2106,Stanton Kidd,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
2107,Moses Brown,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,C
2108,Tim Ohlbrecht,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,C
2109,Jarred Vanderbilt,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,F
2110,Maurice Baker,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
2111,Derek Grimm,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,F
2112,Pete Myers,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,G-F
2113,Julius Hodge,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,G
2114,Ben Davis,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,F
2115,Efthimios Rentzias,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,C
