playerName,seasonStartYear,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,inflationAdjSalary
Kevin Garnett,2001,38.8,8.1,17.3,0.5,1.4,4.5,5.7,3.1,9.3,12.3,5.2,1.2,1.6,2.9,2.3,21.3,34190.957
Michael Jordan,1997,38.8,10.9,23.5,0.4,1.6,7.2,9.2,1.6,4.1,5.7,3.5,1.7,0.6,2.2,1.9,29.5,56169.715
Chris Bosh,2005,38.8,7.8,15.5,0.0,0.2,6.8,8.3,2.9,6.3,9.2,2.6,0.7,1.1,2.2,3.0,22.5,4676.803
Shareef Abdur-Rahim,1999,38.8,7.2,15.6,0.4,1.2,5.4,6.7,2.7,7.4,10.1,3.3,1.1,1.1,3.0,3.0,20.3,14712.779
Stephen Jackson,2007,38.7,6.7,16.5,2.5,6.9,4.2,5.1,0.9,3.4,4.4,4.1,1.3,0.4,2.7,2.3,20.1,8645.678
Chris Webber,2001,38.7,9.9,19.9,0.1,0.3,4.5,6.2,2.8,7.4,10.3,4.8,1.5,1.4,2.9,3.5,24.3,19461.37
Tim Hardaway,1996,38.7,6.9,17.1,2.5,7.4,3.7,4.6,0.6,2.9,3.5,8.3,1.8,0.1,2.9,2.1,20.0,4334.652
Anfernee Hardaway,1998,38.7,5.9,14.3,0.9,2.8,3.3,4.6,1.5,4.1,5.6,5.3,2.2,0.4,3.0,2.3,16.1,14176.53
Pau Gasol,2005,38.7,7.5,15.0,0.0,0.2,5.3,7.7,2.3,6.5,8.8,4.6,0.6,1.9,2.9,2.3,20.3,15356.062
Kevin Durant,2012,38.7,9.2,18.2,1.8,4.4,8.4,9.4,0.6,7.5,8.0,4.8,1.4,1.3,3.5,1.8,28.5,20777.369
Kevin Garnett,1997,38.7,7.7,15.7,0.0,0.2,2.9,3.9,2.7,6.8,9.6,4.2,1.6,1.9,2.5,2.8,18.4,3574.793
Richard Jefferson,2005,38.7,6.6,13.1,0.8,2.4,5.9,7.2,1.1,5.4,6.5,3.8,0.8,0.2,2.3,2.5,19.8,14248.324
Jerry Stackhouse,2002,38.7,7.0,17.2,1.0,3.5,6.5,7.4,0.9,2.8,3.7,4.5,0.9,0.4,2.8,1.9,21.5,9627.915
Caron Butler,2006,38.7,7.2,15.5,0.3,1.1,4.5,5.2,2.3,5.1,7.4,3.7,2.1,0.3,2.9,3.0,19.1,9959.954
Dirk Nowitzki,2005,38.7,9.1,19.1,1.3,3.2,7.2,8.0,1.6,8.0,9.6,2.8,0.8,0.9,2.0,2.2,26.6,19337.429
Jerry Stackhouse,1996,38.7,6.6,16.1,1.3,4.2,6.3,8.2,1.9,2.2,4.2,3.1,1.1,0.8,3.9,2.7,20.7,3963.605
Richard Jefferson,2007,38.6,7.5,16.2,0.9,2.6,6.6,8.3,1.1,3.0,4.2,3.1,0.9,0.3,2.4,2.7,22.6,15909.092
Mike Miller,2006,38.6,6.6,14.4,2.9,7.1,2.3,2.9,0.7,4.7,5.4,4.3,0.8,0.3,2.6,2.0,18.5,10208.77
Michael Redd,2005,38.6,8.5,18.8,2.0,5.0,6.4,7.3,1.1,3.2,4.3,2.8,1.2,0.1,2.1,2.0,25.5,16762.735
Anthony Mason,1997,38.6,5.0,9.6,0.0,0.1,3.2,4.9,2.2,7.8,10.0,4.1,0.8,0.2,1.9,2.2,13.1,5883.921
Latrell Sprewell,1997,38.6,7.9,19.8,0.6,3.4,5.0,6.7,0.5,3.1,3.6,4.9,1.4,0.4,3.1,1.9,21.4,13169.544
Kobe Bryant,2009,38.6,9.9,21.7,1.5,4.5,6.2,7.5,1.1,4.4,5.5,5.1,1.5,0.4,3.2,2.7,27.5,29015.07
Jamal Mashburn,2001,38.6,7.4,18.3,1.0,2.8,5.1,5.9,0.8,5.2,5.9,4.2,1.1,0.1,2.7,2.0,20.9,10646.514
Steve Smith,1997,38.6,6.9,15.2,1.4,3.8,5.2,6.1,1.8,2.4,4.2,3.9,1.0,0.4,2.4,3.1,20.3,9152.578
Luol Deng,2012,38.6,6.2,14.7,1.0,3.1,2.9,3.6,2.1,4.3,6.4,3.0,1.1,0.4,2.0,1.5,16.3,15778.467
Eddie Jones,1999,38.6,6.6,15.5,1.8,4.8,5.0,5.7,1.1,3.7,4.8,4.3,2.7,0.7,2.2,2.5,19.9,4086.883
Rashard Lewis,2006,38.6,7.7,16.8,2.5,6.4,4.4,5.2,1.5,5.1,6.6,2.4,1.1,0.6,2.0,2.4,22.4,12521.113
Tim Duncan,2000,38.5,8.7,17.4,0.1,0.3,5.1,8.2,3.3,9.2,12.5,3.1,0.9,2.4,3.1,3.0,22.5,15223.801
Eddie Jones,2001,38.5,6.4,14.8,1.8,4.7,3.7,4.4,0.8,3.9,4.7,3.2,1.4,1.0,1.8,3.2,18.3,15403.102
Kevin Durant,2008,38.5,8.9,18.8,1.3,3.1,6.1,7.1,1.0,5.5,6.5,2.8,1.3,0.7,3.0,1.8,25.3,5567.697
Baron Davis,2000,38.5,5.1,11.7,1.1,3.5,2.9,4.3,1.5,3.4,4.9,7.1,2.2,0.4,2.7,3.3,14.2,4595.507
Allan Houston,1999,38.5,7.3,15.4,1.3,2.9,3.4,4.1,0.4,2.9,3.3,2.6,0.9,0.2,2.3,2.7,19.3,13078.026
Kendall Gill,1996,38.5,7.9,17.7,0.9,2.7,5.2,6.5,2.2,3.9,6.1,4.0,1.9,0.6,2.7,2.7,21.8,6588.671
Andre Iguodala,2009,38.5,6.0,13.7,1.1,3.7,3.8,5.2,1.0,5.5,6.5,5.8,1.7,0.7,2.7,1.8,17.1,15367.634
Kevin Garnett,1996,38.5,7.2,14.4,0.1,0.3,2.6,3.4,2.6,5.5,8.1,3.1,1.4,2.1,2.2,2.6,17.0,2888.612
Baron Davis,2007,38.5,7.9,18.6,2.1,6.4,3.9,5.2,1.2,3.5,4.7,7.6,2.3,0.5,2.8,3.0,21.8,21438.153
Paul Pierce,2005,38.5,8.7,18.5,1.4,4.0,7.9,10.3,1.0,5.7,6.7,4.7,1.4,0.4,3.5,2.8,26.8,19337.429
Jimmy Butler,2013,38.5,4.1,10.4,1.0,3.6,3.9,5.0,1.3,3.7,4.9,2.6,1.8,0.5,1.5,1.7,13.1,1366.112
David West,2008,38.5,7.9,16.9,0.1,0.3,4.9,5.5,2.0,6.4,8.4,2.2,0.7,0.9,2.2,2.8,20.8,12245.969
Kevin Love,2011,38.5,8.6,19.3,1.9,5.1,6.9,8.4,4.1,9.2,13.3,2.0,0.9,0.5,2.3,2.8,26.0,5548.583
Ray Allen,2000,38.5,7.9,16.4,2.6,5.9,4.3,4.8,1.2,3.8,5.0,4.8,1.5,0.3,2.5,2.4,22.6,15964.503
Dwyane Wade,2004,38.5,8.4,17.6,0.2,0.6,7.6,9.9,1.5,3.8,5.2,6.7,1.6,1.1,4.2,3.0,24.6,4059.198
Jason Kidd,1999,38.5,5.1,12.5,0.9,2.6,2.9,3.5,1.4,5.7,7.2,10.0,2.0,0.4,3.4,2.2,13.9,11211.685
LeBron James,2011,38.4,10.3,19.7,0.9,2.8,6.6,8.7,1.7,6.7,8.4,6.1,1.9,0.8,3.5,1.7,28.0,19285.887
Stephon Marbury,1999,38.4,7.7,17.8,0.9,3.1,5.9,7.2,0.8,2.4,3.2,8.4,1.5,0.2,3.6,2.6,22.2,14712.779
Glenn Robinson,1996,38.4,8.4,18.0,0.8,2.2,3.6,4.6,1.6,4.6,6.3,3.1,1.3,0.8,3.4,2.8,21.1,8045.114
Chris Webber,1996,38.4,8.3,16.0,0.9,2.2,2.4,4.3,3.3,7.0,10.2,4.5,1.7,1.9,3.3,3.7,19.9,13870.887
Michael Finley,2002,38.4,7.2,16.8,1.9,4.9,2.9,3.3,1.5,4.3,5.8,3.0,1.1,0.4,1.6,1.7,19.1,18052.341
Tim Duncan,1999,38.4,8.5,17.3,0.0,0.1,6.2,8.1,3.5,8.9,12.4,3.2,0.9,2.2,3.3,2.8,23.2,6307.27
Kevin Garnett,2005,38.4,8.2,15.7,0.1,0.4,5.2,6.4,2.8,9.9,12.7,4.1,1.4,1.4,2.4,2.7,21.8,25144.102
Vince Carter,2007,38.4,7.7,16.9,1.3,3.6,4.6,5.6,1.5,4.5,6.0,5.1,1.2,0.4,2.4,3.2,21.3,17369.599
Larry Hughes,2004,38.4,7.5,17.8,0.9,3.4,5.9,7.5,1.3,5.1,6.4,4.5,2.8,0.4,2.5,2.9,21.9,7813.157
Mike Bibby,2005,38.4,7.1,16.8,2.3,5.9,4.2,4.9,0.4,2.6,3.0,5.4,1.0,0.1,2.5,2.1,20.8,16064.287
Mike Bibby,2000,38.4,6.4,14.1,1.3,3.5,1.7,2.3,0.6,3.1,3.7,8.4,1.3,0.1,3.0,1.8,15.9,5213.537
Wesley Person,1997,38.3,5.2,11.5,2.3,5.4,1.6,2.0,0.8,3.5,4.3,2.3,1.5,0.6,1.3,1.3,14.4,5932.227
Antawn Jamison,2007,38.3,7.7,17.8,1.5,4.5,4.1,5.5,2.8,7.6,10.3,1.5,1.3,0.5,1.4,2.5,21.1,21333.954
Ray Allen,2005,38.3,8.7,19.2,3.4,8.4,4.2,4.6,0.9,3.3,4.3,3.7,1.3,0.2,2.4,1.9,25.1,18471.332
Stephon Marbury,2001,38.3,7.6,17.2,0.9,3.0,4.3,5.5,0.9,2.3,3.2,8.1,0.9,0.2,3.5,2.3,20.4,17171.797
Tom Gugliotta,1996,38.3,7.3,16.6,0.3,1.2,5.6,6.9,2.2,6.3,8.5,4.1,1.6,1.1,3.6,3.0,20.6,8669.304
Dwyane Wade,2008,38.3,10.7,22.0,1.2,3.8,7.4,9.6,1.1,4.0,5.0,7.3,2.1,1.4,3.5,2.3,30.1,17893.184
Paul Pierce,2003,38.3,7.5,18.7,1.4,4.8,6.5,7.9,0.9,5.7,6.6,5.0,1.6,0.7,3.9,2.9,22.8,16751.706
Gary Payton,1997,38.3,7.2,15.9,1.7,4.9,3.5,4.6,0.9,3.5,4.5,8.1,2.2,0.2,2.8,2.5,19.7,17821.576
Elton Brand,2003,38.3,7.0,14.2,0.0,0.0,6.0,7.7,3.9,6.4,10.3,3.3,0.9,2.2,2.8,3.3,20.0,16210.06
Michael Finley,2003,38.3,7.0,15.9,2.0,5.1,2.2,2.6,1.1,3.3,4.4,2.9,1.1,0.5,1.2,1.6,18.3,19643.236
Richard Jefferson,2003,38.2,6.7,13.7,0.6,1.8,4.7,6.2,1.3,4.4,5.7,3.8,1.1,0.4,2.6,2.8,18.6,2346.14
Mike Bibby,2004,38.2,7.0,16.0,1.6,4.6,4.0,5.2,1.0,3.2,4.2,6.8,1.5,0.4,2.5,2.4,19.6,15038.523
Dirk Nowitzki,2001,38.2,8.0,16.9,1.8,4.5,6.0,7.0,1.6,8.6,10.2,2.4,1.2,1.0,2.0,3.0,23.9,3293.314
Kobe Bryant,2011,38.2,10.1,23.4,1.5,5.0,6.6,7.8,1.2,4.1,5.3,4.5,1.2,0.3,3.4,2.0,28.2,30386.173
Latrell Sprewell,2003,38.2,6.5,15.8,1.4,4.0,3.0,3.7,0.7,3.2,3.9,3.6,1.2,0.3,2.0,1.4,17.3,19966.771
Antonio Davis,2001,38.2,5.4,12.7,0.0,0.0,3.8,4.7,3.3,6.4,9.7,2.0,0.7,1.1,2.1,3.0,14.6,16790.202
Michael Jordan,1996,38.2,11.4,23.7,1.2,3.6,6.0,7.2,1.5,4.7,6.3,4.4,1.7,0.6,2.1,2.0,29.9,52258.566
Joe Smith,1996,38.2,7.3,16.2,0.2,0.6,3.8,4.7,3.3,5.2,8.5,1.6,0.9,1.0,2.4,3.0,18.7,4844.407
Antonio McDyess,1998,38.2,8.3,17.6,0.0,0.2,4.6,6.8,3.4,7.4,10.7,1.6,1.5,2.3,2.8,3.5,21.2,15001.619
Chris Webber,2002,38.2,9.8,21.2,0.1,0.3,3.3,5.4,2.4,7.9,10.3,5.3,1.6,1.3,3.2,3.1,23.1,21662.809
Mitch Richmond,1996,38.2,8.9,19.5,2.5,5.9,5.6,6.6,0.7,3.2,3.9,4.2,1.5,0.3,2.9,2.6,25.9,6198.552
LeBron James,2012,38.2,9.9,18.0,1.4,3.5,5.4,7.2,1.4,6.8,8.1,7.1,1.7,0.9,3.0,1.5,26.6,20772.824
Carmelo Anthony,2013,38.2,9.6,21.3,2.2,5.4,6.0,7.0,1.9,6.2,8.1,3.1,1.2,0.7,2.6,2.9,27.4,25004.912
Caron Butler,2008,38.1,7.3,16.2,1.0,3.1,5.1,6.0,1.8,4.4,6.2,4.3,1.6,0.3,3.1,2.5,20.8,11485.421
Tracy McGrady,2001,38.1,9.5,21.0,1.4,3.7,5.6,7.5,2.0,5.8,7.8,5.3,1.5,1.0,2.5,1.9,25.9,16584.522
Stephen Jackson,2009,38.1,7.3,17.5,1.6,4.8,4.2,5.4,1.0,4.0,5.0,3.7,1.6,0.5,3.2,2.5,20.5,9636.262
Al Harrington,2004,38.1,6.9,14.9,0.2,1.1,3.6,5.3,2.2,4.8,7.0,3.2,1.3,0.2,3.1,3.8,17.5,9058.92
Doug Christie,1996,38.1,4.9,11.7,1.8,4.7,2.9,3.8,1.0,4.3,5.3,3.9,2.5,0.6,2.5,3.0,14.5,2349.381
Ray Allen,2003,38.1,8.0,18.2,2.6,6.8,4.4,4.8,1.2,3.9,5.1,4.8,1.3,0.2,2.8,2.4,23.0,19966.771
Carmelo Anthony,2006,38.1,10.5,22.2,0.7,2.4,7.0,8.7,2.3,3.9,6.2,3.6,1.2,0.3,3.6,3.1,28.8,6285.619
Stephon Marbury,1998,38.1,7.7,18.0,1.3,4.0,4.5,5.7,0.8,2.1,2.9,8.9,1.2,0.2,3.3,2.6,21.3,4270.461
Chris Webber,2005,38.1,8.2,19.0,0.3,1.0,3.5,4.6,2.5,7.4,9.9,3.4,1.4,0.8,2.4,2.9,20.2,26715.609
Jim Jackson,1997,38.1,6.0,14.0,0.8,2.4,2.9,3.6,1.6,3.4,5.1,4.8,1.0,0.1,3.3,2.4,15.7,7796.641
Kobe Bryant,2012,38.1,9.5,20.4,1.7,5.2,6.7,8.0,0.8,4.7,5.6,6.0,1.4,0.3,3.7,2.2,27.3,32972.493
Anthony Mason,1999,38.1,3.9,8.1,0.0,0.0,3.8,5.1,1.9,6.7,8.6,4.5,0.9,0.3,2.0,2.7,11.6,7945.064
Rafer Alston,2005,38.1,4.4,11.7,1.6,5.0,1.6,2.3,0.6,3.5,4.0,6.7,1.6,0.2,2.5,3.1,12.1,5378.044
Shareef Abdur-Rahim,2001,38.1,7.8,16.8,0.3,0.9,5.4,6.8,2.6,6.5,9.0,3.1,1.3,1.1,3.2,2.8,21.2,17171.797
Stephen Curry,2012,38.1,8.1,18.0,3.5,7.8,3.3,3.7,0.7,3.3,4.0,7.1,1.6,0.2,3.1,2.6,23.0,4687.047
Latrell Sprewell,2002,38.1,6.1,15.2,1.8,4.9,2.3,2.9,0.6,3.2,3.9,4.5,1.4,0.3,2.3,1.8,16.4,18689.483
Chris Paul,2008,38.1,8.0,16.0,0.8,2.3,5.7,6.6,0.9,4.6,5.5,11.0,2.7,0.1,3.1,2.7,22.5,5679.632
Damian Lillard,2012,38.1,6.7,15.7,2.3,6.1,3.3,3.9,0.5,2.6,3.1,6.5,0.9,0.2,3.0,2.1,19.0,3628.927
James Harden,2012,38.0,7.5,17.3,2.3,6.3,8.7,10.2,0.8,4.2,5.0,5.7,1.8,0.5,3.8,2.3,26.0,6891.221
Carmelo Anthony,2009,38.0,10.0,21.9,0.9,2.7,7.4,8.9,2.2,4.5,6.7,3.2,1.3,0.4,3.1,3.3,28.4,19877.042
Mike Bibby,1999,38.0,5.6,12.6,0.9,2.6,2.4,3.0,0.9,2.8,3.7,8.1,1.6,0.2,3.0,2.1,14.5,5055.311
Nicolas Batum,2012,38.0,4.8,11.4,2.3,6.1,2.4,2.9,1.3,4.3,5.6,4.9,1.2,1.1,2.6,1.9,14.3,14148.49
Mookie Blaylock,1997,38.0,5.3,13.4,1.3,4.9,1.4,2.0,1.2,3.7,4.9,6.8,2.6,0.3,2.5,1.8,13.2,5084.766
Rajon Rondo,2011,38.0,5.5,12.1,0.2,1.0,2.0,3.3,1.3,4.0,5.3,11.8,1.9,0.1,3.7,1.9,13.3,12091.466
Jason Kidd,2002,38.0,6.5,15.8,1.6,4.7,4.3,5.2,1.5,5.1,6.6,8.7,2.2,0.3,3.8,1.7,19.0,13992.57
Elton Brand,2006,38.0,8.1,15.1,0.0,0.0,4.4,5.8,3.4,6.0,9.3,2.9,1.0,2.2,2.5,3.0,20.5,19078.977
Jerry Stackhouse,1999,38.0,7.6,17.7,1.0,3.5,7.5,9.3,1.4,2.4,3.8,4.4,1.2,0.4,3.8,2.3,23.7,7816.164
Tom Gugliotta,1997,38.0,7.8,15.5,0.0,0.4,4.5,5.4,2.6,6.1,8.7,4.1,1.5,0.5,2.7,2.5,20.1,9322.071
LeBron James,2016,38.0,10.4,18.8,1.8,4.9,5.1,7.5,1.3,7.5,8.7,8.6,1.4,0.7,4.1,1.9,27.7,34904.635
Chris Webber,1999,38.0,9.9,20.7,0.4,1.2,4.2,5.6,2.5,7.9,10.4,4.6,1.6,1.7,2.8,3.5,24.4,17982.286
James Harden,2013,38.0,7.6,16.9,2.4,6.8,7.9,9.1,0.8,3.9,4.7,6.1,1.6,0.4,3.6,2.5,25.5,15904.415
Kobe Bryant,1999,37.9,8.3,17.9,0.8,2.4,4.8,6.0,1.5,4.3,5.8,4.8,1.6,1.1,2.7,3.5,22.2,14712.779
Jamal Crawford,2004,37.9,6.2,15.7,2.6,7.3,2.6,3.1,0.5,2.4,2.9,4.3,1.3,0.3,2.1,1.9,17.7,8249.704
Dwyane Wade,2007,37.9,8.6,18.4,0.4,1.5,6.9,9.2,0.9,3.3,4.2,6.9,1.7,0.7,4.4,2.7,24.6,17006.102
Scottie Pippen,1997,37.9,6.7,15.4,1.2,4.2,3.7,5.0,1.6,4.2,5.8,5.6,1.9,1.0,2.5,2.8,18.4,4703.408
Michael Redd,2006,37.9,9.0,19.3,2.2,5.8,6.5,7.8,0.8,2.9,3.7,2.3,1.2,0.2,2.3,1.5,26.7,17755.983
Gerald Wallace,2007,37.9,6.6,14.6,1.1,3.6,5.0,6.9,0.9,5.1,6.0,3.5,2.1,0.9,2.9,3.0,19.4,12388.227
Chris Bosh,2006,37.9,7.7,15.8,0.2,0.5,6.6,8.4,2.6,8.0,10.6,2.5,0.6,1.3,2.5,2.4,22.2,5671.228
Dorell Wright,2010,37.9,5.9,14.0,2.4,6.3,2.2,2.8,1.1,4.2,5.3,3.0,1.5,0.8,1.6,2.1,16.4,4362.792
Jason Richardson,2007,37.9,7.9,17.9,3.0,7.3,3.0,4.0,1.0,4.4,5.4,3.1,1.4,0.7,2.0,2.9,21.8,14489.153
Vince Carter,2006,37.9,8.7,19.5,1.9,5.2,5.6,7.1,1.4,4.7,6.1,4.9,1.0,0.4,2.7,3.2,24.9,20222.036
DeMar DeRozan,2013,37.9,7.5,17.7,0.8,2.7,6.9,8.2,0.6,3.7,4.3,3.9,1.1,0.3,2.3,2.6,22.8,11053.823
Jamal Mashburn,2003,37.9,8.2,20.9,1.0,3.5,3.4,4.2,1.0,5.2,6.2,2.5,0.7,0.3,1.9,2.2,20.8,12608.646
Rasheed Wallace,2000,37.9,7.6,15.4,0.7,2.2,3.2,4.2,1.9,5.9,7.8,2.7,1.1,1.7,2.0,2.7,19.1,19857.132
Christian Laettner,1996,37.9,6.6,13.9,0.4,1.2,4.4,5.4,2.5,6.1,8.6,2.7,1.2,0.8,2.7,3.4,18.1,7802.373
Antoine Walker,2004,37.9,7.5,17.8,1.4,4.3,2.5,4.6,2.4,6.5,8.9,3.4,1.2,0.8,3.3,2.8,19.0,20946.515
Shawn Marion,2001,37.9,8.1,17.2,0.6,1.5,2.4,2.8,2.6,7.3,9.9,2.0,1.8,1.1,1.8,2.6,19.1,2714.151
Jason Richardson,2005,37.9,8.5,19.2,2.4,6.4,3.7,5.5,1.4,4.4,5.8,3.1,1.3,0.5,2.2,2.7,23.2,12416.839
Anfernee Hardaway,1999,37.8,6.4,13.7,0.6,1.8,3.9,5.0,1.5,4.1,5.7,5.3,1.6,0.7,2.6,2.8,17.4,14712.779
Antawn Jamison,2006,37.8,7.6,16.8,2.0,5.5,3.3,4.5,2.0,6.1,8.1,1.9,1.1,0.5,1.5,2.8,20.5,20222.036
Dirk Nowitzki,2000,37.8,7.2,15.3,1.8,4.7,5.8,6.9,1.4,7.6,9.1,2.0,1.0,1.2,1.8,3.1,21.9,2668.987
Anthony Mason,2001,37.8,3.9,7.6,0.0,0.0,1.9,2.7,1.5,6.4,7.9,4.2,0.7,0.3,1.6,2.3,9.6,6926.721
Morris Peterson,2005,37.8,5.8,13.4,2.2,5.5,2.9,3.6,0.8,3.9,4.6,2.3,1.3,0.2,1.5,2.7,16.8,6355.87
Dwight Howard,2011,37.8,7.7,13.4,0.0,0.1,5.2,10.6,3.7,10.8,14.5,1.9,1.5,2.1,3.2,2.9,20.6,21776.616
Jason Kidd,1997,37.8,4.4,10.7,0.8,2.8,2.1,2.6,1.3,4.9,6.2,9.0,2.1,0.3,3.2,1.8,11.8,8853.142
Rashard Lewis,2007,37.8,6.5,14.3,2.7,6.8,2.7,3.3,1.3,4.3,5.6,2.5,1.2,0.5,1.8,2.5,18.4,19403.876
Alonzo Mourning,1998,37.8,7.1,13.9,0.0,0.0,6.0,9.3,3.4,7.4,10.7,1.5,0.8,3.8,3.0,3.5,20.2,21885.696
Ben Wallace,2003,37.8,3.9,9.2,0.0,0.1,1.8,3.9,4.0,8.8,12.8,1.8,1.8,2.9,1.5,2.1,9.7,8134.61
Wally Szczerbiak,2001,37.8,7.4,14.6,1.0,2.4,2.8,3.4,1.5,3.3,4.8,3.1,0.8,0.2,2.2,2.3,18.7,3530.887
LeBron James,2008,37.8,10.0,20.3,1.7,4.9,7.8,10.1,1.3,6.5,7.8,7.3,1.7,1.1,2.9,1.8,29.5,17893.184
Antawn Jamison,2004,37.8,7.6,17.3,1.1,3.1,3.2,4.2,2.3,5.2,7.5,2.1,0.8,0.3,1.7,2.2,19.5,18024.298
Joe Johnson,2009,37.8,8.2,18.2,1.6,4.5,2.9,3.6,1.1,3.6,4.7,4.9,1.1,0.1,2.0,1.9,20.9,18865.351
Paul George,2012,37.8,6.2,14.8,2.1,5.8,3.2,4.1,1.1,6.5,7.6,4.3,1.7,0.6,3.1,3.1,17.8,3047.691
Jamal Crawford,2008,37.7,6.4,15.7,2.2,6.1,4.6,5.3,0.4,2.6,3.0,4.4,0.9,0.2,2.3,1.4,19.7,10728.027
Antawn Jamison,2008,37.7,8.3,17.8,1.4,3.9,4.2,5.6,2.4,6.5,8.9,1.9,1.2,0.3,1.5,2.7,22.2,12321.444
Rashard Lewis,2004,37.7,7.3,15.9,2.3,5.8,3.3,4.2,1.5,3.9,5.5,1.4,1.0,0.8,1.8,2.3,20.2,11160.314
Vince Carter,2003,37.7,8.3,20.0,1.3,3.3,4.6,5.7,1.3,3.5,4.8,4.8,1.2,0.9,3.1,2.9,22.5,16751.706
Vince Carter,1999,37.7,9.4,20.5,1.1,2.9,5.4,6.8,1.9,3.9,5.8,4.0,1.3,1.1,2.2,3.2,25.5,3706.443
Kevin Johnson,1996,37.7,6.2,13.0,1.2,3.0,6.2,7.3,0.8,2.8,3.7,9.1,1.5,0.2,3.1,2.1,19.9,12137.026
Steve Francis,2004,37.7,7.2,17.1,0.5,1.6,6.4,7.8,1.6,4.2,5.8,7.0,1.4,0.4,4.1,3.5,21.3,17659.523
James Harden,2015,37.7,8.6,19.7,2.9,8.0,8.7,10.1,0.8,5.3,6.1,7.5,1.7,0.6,4.6,2.8,28.8,17896.589
Anfernee Hardaway,1996,37.7,7.4,16.4,1.5,4.6,5.0,6.2,1.4,3.2,4.6,5.5,1.6,0.7,2.4,2.1,21.3,11538.844
Kevin Garnett,1998,37.7,8.8,19.2,0.1,0.3,3.2,4.5,3.6,7.0,10.5,4.3,1.7,1.8,2.9,3.2,20.9,23335.852
Stephon Marbury,2000,37.7,8.4,19.1,1.6,5.0,5.4,6.8,0.8,2.3,3.1,7.6,1.2,0.1,2.9,2.2,23.9,15964.503
Dirk Nowitzki,2003,37.7,7.9,17.2,1.3,3.7,5.0,5.7,1.3,7.6,8.9,2.6,1.2,1.4,1.7,2.8,22.1,16751.706
Stephon Marbury,1997,37.7,6.1,15.0,1.2,3.8,4.0,5.4,0.7,2.1,2.8,8.5,1.3,0.1,3.1,2.7,17.5,3841.235
Kevin Martin,2008,37.7,6.7,15.9,2.3,5.4,9.0,10.3,0.6,3.0,3.6,2.7,1.2,0.2,2.9,2.3,24.6,10877.444
Mitch Richmond,1998,37.7,6.6,16.1,1.4,4.4,5.0,5.9,0.6,2.8,3.4,2.4,1.3,0.2,2.7,2.4,19.7,4167.116
Jalen Rose,1999,37.7,7.1,15.4,1.0,2.6,3.5,4.3,0.5,4.2,4.7,3.9,1.0,0.6,2.3,3.0,18.8,3984.711
Metta World Peace,2007,37.7,7.6,16.9,1.5,3.9,3.7,5.2,1.8,4.0,5.8,3.5,2.3,0.7,2.6,2.8,20.5,9649.777
Cuttino Mobley,2000,37.6,6.7,15.4,1.1,3.2,5.0,6.0,1.1,4.0,5.0,2.5,1.1,0.3,2.1,2.1,19.5,6177.774
Luol Deng,2009,37.6,6.8,14.6,0.4,1.3,3.6,4.7,1.9,5.3,7.2,2.0,1.0,0.9,1.8,1.9,17.7,13063.024
Eddie Jones,2002,37.6,6.2,14.6,2.1,5.1,4.0,4.9,0.7,4.1,4.8,3.7,1.4,0.7,1.8,2.9,18.5,16933.804
Shaquille O'Neal,2002,37.6,10.3,18.2,0.0,0.0,6.7,10.8,4.1,7.6,11.6,3.2,0.6,2.4,2.9,3.3,27.4,35599.015
David West,2007,37.6,8.3,17.3,0.1,0.3,4.0,4.6,2.3,6.5,8.8,2.4,0.9,1.4,2.1,2.7,20.7,13887.855
Shaquille O'Neal,2003,37.6,8.3,14.1,0.0,0.0,4.9,10.4,3.8,8.1,11.9,2.8,0.5,2.6,2.8,3.5,21.5,36605.747
Karl Malone,2001,37.6,7.9,17.5,0.1,0.3,6.3,7.9,1.7,6.8,8.5,4.3,1.9,0.7,3.3,2.9,22.2,26711.685
Jalen Rose,2003,37.6,5.8,14.4,1.0,3.1,2.8,3.5,0.5,3.5,4.0,5.0,0.8,0.3,3.2,2.8,15.5,19641.017
Paul Pierce,2000,37.6,8.4,18.5,1.8,4.7,6.7,9.0,1.1,5.2,6.4,3.1,1.7,0.8,3.2,3.1,25.3,2535.472
Kevin Garnett,2004,37.6,8.3,16.6,0.1,0.3,5.4,6.7,3.0,10.5,13.5,5.7,1.5,1.4,2.7,2.5,22.2,22915.846
Dwight Howard,2007,37.6,7.1,11.9,0.0,0.0,6.2,10.7,3.7,10.7,14.3,1.3,0.9,2.3,3.2,3.4,20.5,7904.046
Jalen Rose,2001,37.6,8.0,17.6,1.1,3.0,3.4,4.0,0.5,4.0,4.5,4.3,0.9,0.5,2.4,3.0,20.4,16584.522
Karl Malone,1998,37.6,8.0,16.7,0.0,0.0,7.4,9.4,2.4,7.4,9.8,4.2,1.2,0.6,3.4,2.8,23.4,10237.771
Jason Terry,2001,37.6,6.7,15.6,2.2,5.7,3.6,4.4,0.5,2.9,3.5,5.7,1.8,0.2,2.3,2.0,19.3,2578.608
Clifford Robinson,1996,37.6,5.4,12.8,1.5,4.3,2.7,3.8,1.2,2.9,4.1,3.2,1.2,0.8,2.1,3.1,15.0,5069.809
Jason Terry,2002,37.6,6.0,14.1,2.0,5.3,3.2,3.6,0.5,3.0,3.4,7.4,1.6,0.2,3.1,2.2,17.2,3253.003
